"hh_id","kebele","woreda","zone","killil","dispute","land_red","age_head","f_head","edu_head","m_ad","f_ad","hh_size","n_plots","cert_rnd_two","cert_rnd_one","cert","ironroof2","mobile2","taperec2","radio2","sofa2","barrel2","cart2","plow2","jewelty2","townhouse2","wealth_score","credit_amt","credit"
"2599","203","411","41","4",0,0,60,0,0,3,2,15,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0.685619802583137,0,0
"2600","203","411","41","4",0,0,60,0,0,2,1,6,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0.857443997968965,0,0
"2601","203","411","41","4",0,0,51,0,1,1,2,3,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0.857443997968965,0,0
"2602","203","411","41","4",0,0,51,0,0,2,1,9,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0.373458973064675,3500,1
"2603","203","411","41","4",1,0,34,0,0,1,1,6,2,1,1,1,0,1,0,1,0,0,0,1,0,0,0.201634777678848,0,0
"2604","203","411","41","4",0,0,69,0,0,1,1,7,2,0,1,1,1,1,1,1,0,1,1,1,1,1,-1.53039130483776,0,0
"2605","203","411","41","4",0,0,35,0,1,1,2,10,5,1,1,1,0,1,0,1,0,0,0,0,0,0,0.392434595262652,0,0
"2606","203","411","41","4",0,0,26,0,1,1,2,7,2,0,1,1,0,1,0,0,0,0,0,1,0,0,0.582524757706905,0,0
"2607","206","411","41","4",0,0,52,1,0,1,2,5,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0.582524757706905,0,0
"2608","206","411","41","4",0,0,32,0,1,1,3,5,2,0,1,1,0,1,0,0,0,1,1,0,1,0,-0.295848204152048,0,0
"2609","206","411","41","4",0,0,45,0,0,1,2,4,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1.13059790962911,0,0
"2610","206","411","41","4",0,0,40,0,1,3,2,9,4,0,1,1,1,1,1,1,1,0,0,1,0,1,-0.539040717148996,0,0
"2611","206","411","41","4",0,0,65,0,1,2,4,9,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1.06650978261119,0,0
"2612","206","411","41","4",0,0,47,0,0,3,2,11,3,0,1,1,0,0,0,1,0,0,0,1,0,0,0.685619802583137,0,0
"2613","206","411","41","4",0,0,80,1,0,0,3,4,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0.39242021537747,0,0
"2615","206","411","41","4",0,0,52,0,1,1,3,11,3,0,1,1,1,1,0,1,0,1,0,1,0,1,-0.670242154094522,0,0
"2616","206","411","41","4",0,0,28,0,1,1,2,5,3,0,1,1,1,1,1,1,0,0,0,1,0,0,-0.334506834829113,0,0
"2617","206","411","41","4",0,0,43,1,0,1,1,5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0.77810696530771,0,0
"2618","206","411","41","4",0,0,45,0,1,3,2,7,3,0,1,1,0,1,0,0,0,0,0,1,0,0,0.582524757706905,0,0
"2619","206","411","41","4",0,0,50,0,0,2,1,5,2,0,1,1,0,1,0,1,0,0,0,1,0,0,0.201634777678848,0,0
"2620","206","411","41","4",0,0,60,0,0,1,2,6,1,0,1,1,1,0,0,1,0,1,0,1,0,0,-0.0595454386243472,0,0
"2621","206","411","41","4",0,0,45,0,1,3,1,11,2,0,1,1,0,1,0,0,0,0,0,1,0,0,0.582524757706905,0,0
"2622","206","411","41","4",0,0,45,0,1,2,1,9,3,0,1,1,1,1,0,1,0,1,1,1,0,1,-0.879307938736752,0,0
"2623","202","411","41","4",0,0,39,0,0,1,1,6,2,0,1,1,0,1,0,1,0,0,0,1,0,0,0.201634777678848,0,0
"2624","202","411","41","4",0,0,65,0,0,2,2,9,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0.685619802583137,0,0
"2625","202","411","41","4",0,0,34,0,0,1,1,7,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0.201634777678848,0,0
"2626","202","411","41","4",0,0,35,0,1,1,1,9,3,0,1,1,0,1,0,1,0,0,1,1,1,1,-0.515047057442508,0,0
"2627","202","411","41","4",0,0,65,0,0,4,2,10,2,0,1,1,1,0,0,1,0,0,1,1,0,0,0.210591411620712,0,0
"2628","202","411","41","4",0,0,44,0,0,1,1,10,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0.530368170103234,0,0
"2629","202","411","41","4",0,0,35,0,0,1,1,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.06650978261119,0,0
"2630","202","411","41","4",0,0,65,0,1,1,2,11,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0.582524757706905,0,0
"2631","202","411","41","4",0,0,57,0,1,1,1,6,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0.201634777678848,0,0
"2632","202","411","41","4",0,0,59,0,1,2,2,8,2,0,1,1,0,1,0,0,0,0,0,1,0,0,0.582524757706905,0,0
"2633","202","411","41","4",0,0,39,0,0,1,1,8,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1.06650978261119,0,0
"2634","202","411","41","4",0,0,56,1,0,1,2,5,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0.685619802583137,0,0
"2635","202","411","41","4",0,0,69,1,0,0,1,4,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1.06650978261119,0,0
"2636","202","411","41","4",0,0,50,0,0,2,1,6,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0.685619802583137,0,0
"2637","200","411","41","4",0,0,50,0,1,1,2,6,1,0,1,1,1,1,1,1,0,1,0,1,0,0,-0.813709469716402,0,0
"2638","200","411","41","4",0,0,36,1,0,0,2,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1.257309600195,0,0
"2639","200","411","41","4",0,0,54,0,0,3,2,5,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0.419657196262942,0,0
"2640","200","411","41","4",0,0,43,0,1,1,1,6,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0.201634777678848,4000,1
"2641","200","411","41","4",0,0,37,0,1,2,1,10,1,0,1,1,1,1,0,1,1,0,1,1,0,1,-0.47792749560346,0,0
"2642","200","411","41","4",0,0,32,0,1,1,1,6,2,0,1,1,1,1,0,0,0,0,1,1,0,0,0.107496366744481,0,0
"2643","200","411","41","4",0,0,40,0,1,1,1,7,2,0,1,1,0,1,0,0,0,1,0,1,0,0,0.103322122819616,0,0
"2644","200","411","41","4",0,0,45,0,1,2,4,10,2,0,1,1,1,1,0,0,0,0,1,1,0,1,-0.0192153238214052,0,0
"2645","200","411","41","4",0,0,47,0,1,1,1,7,2,0,1,1,0,0,0,0,0,0,0,1,0,0,1.06650978261119,0,0
"2646","200","411","41","4",0,0,49,0,1,1,1,5,2,0,1,1,1,1,0,0,0,0,0,1,0,0,0.316562151386711,0,0
"2648","200","411","41","4",1,0,30,0,1,2,1,6,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0.316562151386711,0,0
"2649","200","411","41","4",1,0,60,0,0,2,1,5,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0.419657196262942,0,0
"2650","200","411","41","4",0,0,35,0,0,1,1,4,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0.673835485725114,0,0
"2651","200","411","41","4",0,0,38,0,1,1,1,7,2,0,1,1,0,1,0,1,0,0,0,1,0,0,0.201634777678848,0,0
"2652","200","411","41","4",0,0,38,0,1,1,1,8,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0.876419620166941,0,0
"2653","208","411","41","4",1,0,40,1,0,3,1,6,3,0,1,1,0,1,1,1,0,1,0,1,0,0,-0.547746863396207,0,0
"2654","208","411","41","4",0,0,59,0,1,1,1,5,2,0,1,1,0,1,0,0,0,0,0,1,0,0,0.582524757706905,0,0
"2655","208","411","41","4",0,0,65,1,0,1,2,8,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1.06650978261119,0,0
"2656","208","411","41","4",0,0,61,0,1,2,3,8,2,0,1,1,0,1,0,0,0,0,0,1,0,0,0.582524757706905,4600,1
"2657","208","411","41","4",1,1,60,1,0,2,1,5,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0.800547176291,0,0
"2658","208","411","41","4",0,0,28,0,1,1,1,6,2,0,1,1,0,1,0,0,0,0,0,1,0,0,0.582524757706905,0,0
"2659","208","411","41","4",1,0,70,1,0,1,1,3,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0.582524757706905,0,0
"2660","208","411","41","4",0,0,65,0,0,3,1,4,2,0,1,1,0,0,0,0,0,0,0,1,0,0,1.06650978261119,0,0
"2661","208","411","41","4",0,0,35,0,0,1,1,6,3,0,0,0,1,1,1,1,0,0,0,0,0,0,-0.143707017245308,0,0
"2662","208","411","41","4",0,0,35,0,1,1,1,9,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0.415440796395371,0,0
"2663","208","411","41","4",0,0,56,0,1,1,1,5,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0.206417167695848,0,0
"2664","208","411","41","4",0,0,59,0,0,2,3,7,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1.06650978261119,0,0
"2665","208","411","41","4",0,1,78,0,0,2,1,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.06650978261119,0,0
"2666","208","411","41","4",0,0,55,0,1,3,1,7,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0.582524757706905,0,0
"2667","199","411","41","4",0,0,70,0,0,2,2,6,2,0,1,1,1,1,0,1,0,1,0,1,0,0,-0.543530463528636,0,0
"2668","208","411","41","4",1,0,26,0,1,1,1,4,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0.0463831451989448,0,0
"2669","208","411","41","4",1,0,57,0,1,3,3,12,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0.201634777678848,0,0
"2670","208","411","41","4",0,0,54,1,0,1,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.257309600195,0,0
"2671","204","411","41","4",0,0,50,0,0,2,1,7,2,1,1,1,1,0,0,1,0,0,1,1,0,0,0.210591411620712,0,0
"2672","204","411","41","4",0,0,60,0,1,4,3,12,5,1,1,1,1,1,1,1,0,1,1,1,0,0,-1.02277525435863,0,0
"2673","204","411","41","4",0,0,65,0,0,3,1,10,2,1,1,1,1,1,0,1,0,1,0,1,0,0,-0.543530463528636,0,0
"2674","204","411","41","4",0,0,56,0,0,4,1,10,3,1,1,1,0,1,1,1,0,1,1,1,1,1,-1.26442869851756,0,0
"2675","204","411","41","4",0,0,54,0,1,1,3,7,2,1,1,1,0,1,0,1,0,0,0,1,0,0,0.201634777678848,2700,1
"2676","204","411","41","4",0,0,59,0,1,1,2,8,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0.77332457529071,0,0
"2677","201","411","41","4",0,0,45,1,0,2,2,8,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1.06650978261119,0,0
"2678","201","411","41","4",0,0,65,0,1,2,2,9,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1.06650978261119,0,0
"2679","201","411","41","4",0,0,42,0,0,1,1,7,2,0,1,1,0,0,0,0,0,1,0,1,0,0,0.587307147723905,0,0
"2680","201","411","41","4",0,0,32,0,0,2,1,5,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0.206417167695848,0,0
"2681","201","411","41","4",0,0,35,1,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.257309600195,0,0
"2682","201","411","41","4",0,0,40,0,0,1,1,7,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0.206417167695848,0,0
"2683","201","411","41","4",0,0,22,0,0,1,2,5,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1.257309600195,0,0
"2684","201","411","41","4",0,0,50,0,1,2,1,5,2,1,1,1,0,0,0,1,0,1,0,1,0,0,0.206417167695848,0,0
"2685","201","411","41","4",0,0,42,0,1,1,1,5,2,1,1,1,0,1,0,0,0,0,0,1,0,0,0.582524757706905,0,0
"2686","201","411","41","4",0,0,28,0,0,1,1,6,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0.685619802583137,0,0
"2687","201","411","41","4",0,0,60,0,0,4,2,14,5,0,1,1,1,0,0,0,0,0,1,1,0,1,0.464769701082884,0,0
"2688","201","411","41","4",0,0,28,0,0,1,1,6,3,0,0,0,1,1,1,1,0,0,1,1,0,0,-0.543572619471343,0,0
"2689","201","411","41","4",1,0,30,0,1,1,1,5,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0.201634777678848,0,0
"2690","205","411","41","4",0,0,75,0,0,3,1,4,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0.582524757706905,0,0
"2691","205","411","41","4",0,0,78,0,0,2,2,5,3,1,1,1,0,0,0,1,0,1,0,1,0,0,0.206417167695848,0,0
"2692","205","411","41","4",0,0,35,0,0,1,1,6,3,1,0,1,0,0,0,0,0,0,0,1,0,0,1.06650978261119,0,0
"2693","205","411","41","4",0,0,40,0,0,1,1,4,3,1,1,1,0,0,0,0,0,0,0,1,0,0,1.06650978261119,0,0
"2694","205","411","41","4",0,0,54,1,0,2,1,3,4,1,1,1,0,0,0,0,0,0,0,1,0,0,1.06650978261119,0,0
"2695","205","411","41","4",0,0,70,0,0,3,1,10,3,1,1,1,0,0,0,1,0,1,0,1,0,0,0.206417167695848,0,0
"2696","205","411","41","4",0,0,30,1,0,0,1,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1.257309600195,0,0
"2697","205","411","41","4",0,0,75,1,0,0,1,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.257309600195,0,0
"2698","205","411","41","4",0,0,69,0,0,1,1,4,4,1,1,1,0,0,0,0,0,0,0,1,0,0,1.06650978261119,2250,1
"2699","205","411","41","4",0,0,66,0,1,2,1,5,2,1,1,1,0,0,0,0,0,0,1,1,0,0,0.857443997968965,0,0
"2700","205","411","41","4",0,0,65,0,0,4,2,8,2,1,1,1,0,0,0,0,0,0,0,1,0,0,1.06650978261119,0,0
"2701","120","111","11","1",1,0,65,0,0,2,1,4,3,0,1,1,1,1,1,0,0,1,0,0,0,0,-0.242019672104539,0,0
"2702","120","111","11","1",0,0,54,0,1,2,2,9,7,1,0,1,1,1,0,0,0,1,0,1,1,1,-0.670256533979704,0,0
"2703","120","111","11","1",0,0,47,1,1,1,2,9,8,0,1,1,1,1,0,0,0,1,0,1,1,1,-0.670256533979704,0,0
"2704","120","111","11","1",1,0,48,0,1,3,1,9,4,0,1,1,1,1,0,0,0,1,1,1,1,1,-0.879322318621934,0,0
"2705","120","111","11","1",1,0,65,0,1,3,2,8,3,0,1,1,1,1,1,0,0,1,0,1,0,0,-0.432819489688344,0,0
"2706","126","111","11","1",0,0,37,0,1,1,1,5,4,0,0,0,1,1,0,0,0,0,1,1,1,0,-0.273407993168759,0,0
"2708","126","111","11","1",0,0,59,0,0,3,3,6,5,0,1,1,1,1,0,1,0,1,0,1,1,0,-0.924434823441876,0,0
"2709","126","111","11","1",0,0,40,0,1,1,1,5,6,0,1,1,1,1,0,0,0,1,0,1,0,0,-0.162640483500578,0,0
"2710","126","111","11","1",0,1,76,0,0,2,3,7,3,0,1,1,1,1,0,0,0,0,1,1,1,0,-0.273407993168759,0,0
"2711","126","111","11","1",0,0,38,0,1,1,1,5,4,0,1,1,1,1,0,0,0,0,0,1,0,0,0.316562151386711,0,0
"2712","126","111","11","1",0,0,40,0,1,1,2,8,3,0,1,1,1,1,0,0,0,1,1,1,0,0,-0.371706268142808,0,0
"2713","126","111","11","1",0,1,57,0,1,1,3,5,6,0,1,1,1,1,1,0,0,1,0,1,1,1,-0.94043554016747,0,0
"2714","126","111","11","1",0,0,37,0,1,1,1,7,5,0,0,0,1,1,0,0,0,1,0,1,0,1,-0.289352174066464,0,0
"2715","126","111","11","1",0,0,41,0,1,1,1,6,6,0,1,1,1,0,0,0,0,1,0,1,1,0,-0.059559818509529,0,0
"2716","126","111","11","1",0,0,40,0,1,1,1,8,6,0,1,1,1,1,0,0,0,1,0,1,0,1,-0.289352174066464,0,0
"2717","126","111","11","1",1,0,59,0,0,3,3,8,6,0,1,1,1,0,0,0,0,1,1,1,1,0,-0.268625603151759,0,0
"2718","128","111","11","1",0,0,46,1,1,0,2,3,4,0,1,1,1,1,1,1,0,1,0,1,0,0,-0.813709469716402,0,0
"2719","128","111","11","1",0,0,48,0,1,3,1,6,2,0,1,1,1,1,0,0,0,1,0,1,0,0,-0.162640483500578,0,0
"2720","128","111","11","1",0,0,62,0,0,3,1,7,4,0,1,1,1,1,0,0,0,1,0,1,0,0,-0.162640483500578,0,0
"2721","128","111","11","1",0,0,78,0,0,1,1,2,4,0,1,1,1,1,0,0,0,1,1,1,0,0,-0.371706268142808,0,0
"2722","128","111","11","1",0,0,42,0,1,2,2,10,8,0,1,1,1,1,0,1,0,1,1,1,1,1,-1.26021229864999,0,0
"2723","128","111","11","1",0,0,54,0,1,2,3,7,4,0,1,1,1,1,1,0,0,1,0,1,1,0,-0.813723849601584,0,0
"2725","128","111","11","1",0,0,43,0,1,2,1,8,2,0,1,1,1,1,0,0,0,1,0,1,1,0,-0.543544843413818,0,0
"2726","129","111","11","1",0,0,47,0,1,2,2,8,4,0,0,0,1,1,0,0,0,0,1,1,0,0,0.107496366744481,0,0
"2727","129","111","11","1",0,0,50,1,0,1,2,7,3,0,1,1,1,1,1,1,0,1,0,1,1,0,-1.19461382962964,0,0
"2728","129","111","11","1",0,0,58,0,1,5,1,9,3,0,1,1,0,0,0,0,0,1,0,1,1,0,0.206402787810666,0,0
"2729","128","111","11","1",0,1,58,1,0,0,1,2,2,0,1,1,1,0,0,0,0,1,0,0,1,0,0.131239999074276,0,0
"2730","129","111","11","1",0,0,78,1,0,0,1,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0.991346993874805,0,0
"2731","128","111","11","1",0,0,50,1,0,2,1,5,2,0,1,1,1,1,0,0,0,1,0,1,0,0,-0.162640483500578,0,0
"2732","129","111","11","1",0,0,56,0,1,2,1,7,2,0,1,1,1,1,0,1,0,1,1,1,0,0,-0.752596248170866,0,0
"2733","129","111","11","1",0,0,54,0,1,3,1,8,3,0,0,0,1,1,0,0,0,0,1,1,0,1,-0.0192153238214052,0,0
"2734","129","111","11","1",0,0,50,0,1,2,1,6,3,0,1,1,1,1,0,0,0,1,0,1,0,0,-0.162640483500578,0,0
"2735","129","111","11","1",0,0,64,0,1,2,2,6,4,0,1,1,1,1,0,1,0,1,1,1,1,0,-1.13350060808411,0,0
"2736","129","111","11","1",0,0,43,0,1,1,1,7,2,0,1,1,1,1,0,1,0,1,0,1,1,0,-0.924434823441876,0,0
"2737","128","111","11","1",0,0,52,0,1,2,2,6,4,0,1,1,1,1,1,1,0,1,1,1,1,0,-1.40367961427187,0,0
"2738","128","111","11","1",0,0,35,0,0,1,1,7,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0.41964281637776,0,0
"2739","128","111","11","1",0,0,53,0,1,1,1,5,2,0,1,1,1,1,1,1,0,1,1,1,1,0,-1.40367961427187,0,0
"2740","125","111","11","1",0,0,60,0,0,1,1,3,3,0,1,1,1,0,0,1,0,1,0,1,1,0,-0.440449798537587,0,0
"2741","125","111","11","1",0,0,35,0,1,1,0,4,3,0,0,0,1,1,0,1,0,0,0,1,0,1,-0.191039519207233,0,0
"2742","125","111","11","1",0,0,70,0,0,1,1,6,5,0,1,1,1,0,0,0,0,0,1,1,1,0,0.21057703173553,0,0
"2743","125","111","11","1",1,0,58,0,1,1,1,4,5,0,1,1,1,0,1,0,0,1,0,1,0,0,0.0511655352159448,0,0
"2744","125","111","11","1",1,0,38,0,1,1,1,7,5,0,1,1,1,0,0,0,0,1,0,1,1,1,-0.186271509075415,0,0
"2745","125","111","11","1",0,1,50,0,1,2,1,5,4,0,1,1,1,1,1,1,0,1,0,1,0,0,-0.813709469716402,0,0
"2746","125","111","11","1",0,0,50,0,1,1,1,7,5,0,1,1,1,1,0,1,0,0,0,1,1,0,-0.445232188554587,0,0
"2747","128","111","11","1",0,0,36,0,1,1,2,5,6,0,1,1,1,1,1,1,0,1,0,1,0,0,-0.813709469716402,0,0
"2748","128","111","11","1",0,0,55,0,0,2,2,6,3,0,1,1,1,1,0,1,0,1,0,1,0,0,-0.543530463528636,0,0
"2749","128","111","11","1",0,0,43,0,0,1,1,7,4,0,1,1,1,1,1,1,0,1,0,1,0,1,-0.940421160282288,0,0
"2750","128","111","11","1",0,0,68,0,0,4,2,8,4,0,1,1,1,1,0,0,0,1,0,1,0,0,-0.162640483500578,0,0
"2751","121","111","11","1",0,0,60,1,0,0,1,1,5,0,1,1,1,0,0,0,0,0,0,0,1,0,0.610442633961565,0,0
"2752","121","111","11","1",0,0,64,0,1,2,1,3,3,0,1,1,1,0,1,1,0,1,1,1,0,0,-0.538790229454343,0,0
"2753","121","111","11","1",0,0,41,0,1,1,1,6,1,0,0,0,1,1,1,1,0,0,0,1,1,0,-0.715411194742353,0,0
"2754","121","111","11","1",1,1,76,0,0,2,2,6,4,0,1,1,1,1,0,0,0,0,0,0,0,0,0.507361968970515,0,0
"2755","121","111","11","1",0,0,38,1,0,0,1,3,3,0,1,1,1,0,0,0,0,1,0,0,0,0,0.512144358987515,0,0
"2756","121","111","11","1",0,0,60,1,0,0,2,2,4,0,1,1,1,0,0,1,0,0,0,1,0,0,0.419657196262942,0,0
"2757","128","111","11","1",0,0,40,1,0,1,2,6,4,0,1,1,1,0,0,0,0,1,0,1,0,0,0.321344541403711,0,0
"2758","121","111","11","1",0,1,60,0,1,3,4,8,3,0,1,1,1,1,1,1,0,1,0,1,1,0,-1.19461382962964,0,0
"2759","121","111","11","1",0,0,49,0,1,3,1,6,4,0,1,1,1,1,0,1,0,1,0,1,1,0,-0.924434823441876,0,0
"2760","121","111","11","1",0,0,55,0,0,4,2,7,3,0,1,1,1,1,1,1,0,1,1,1,1,0,-1.40367961427187,0,0
"2761","121","111","11","1",0,0,65,0,1,2,2,6,3,0,1,1,1,1,1,1,0,1,0,1,1,0,-1.19461382962964,0,0
"2762","121","111","11","1",0,0,45,0,1,2,1,8,3,0,1,1,1,1,1,1,0,1,0,1,0,0,-0.813709469716402,0,0
"2763","121","111","11","1",0,1,58,0,0,2,1,6,2,0,1,1,1,0,0,0,0,0,0,1,0,0,0.800547176291,2890,1
"2765","124","111","11","1",0,0,52,0,1,2,1,8,6,0,1,1,1,1,1,0,0,1,0,1,0,0,-0.432819489688344,0,0
"2766","124","111","11","1",0,0,45,1,0,1,1,7,3,0,1,1,1,1,1,0,0,1,0,0,1,0,-0.622924032017779,0,0
"2767","124","111","11","1",0,0,38,0,1,1,1,6,3,0,1,1,0,1,0,0,0,1,0,1,1,0,-0.277582237093623,0,0
"2768","124","111","11","1",0,0,71,0,0,3,1,5,3,0,1,1,0,1,0,0,0,1,0,1,0,0,0.103322122819616,0,0
"2769","124","111","11","1",0,0,66,0,0,3,1,8,6,0,1,1,1,0,1,0,0,1,0,1,0,0,0.0511655352159448,0,0
"2770","124","111","11","1",0,0,40,0,1,1,1,7,2,0,1,1,0,0,0,0,0,0,0,1,1,0,0.685605422697955,0,0
"2771","124","111","11","1",0,0,67,0,1,4,2,6,8,0,1,1,1,1,1,0,0,1,0,1,1,0,-0.813723849601584,0,0
"2772","124","111","11","1",1,0,45,0,1,2,1,8,4,0,1,1,1,1,0,0,0,0,0,1,1,0,-0.064342208526529,0,0
"2773","124","111","11","1",0,1,48,0,1,2,2,8,6,0,1,1,1,1,0,1,0,1,0,0,1,0,-0.733635005858071,0,0
"2774","124","111","11","1",1,0,55,0,1,2,2,7,3,0,1,1,1,1,1,1,0,1,0,1,1,0,-1.19461382962964,0,0
"2775","124","111","11","1",0,0,38,0,1,1,2,8,3,0,0,0,0,1,0,1,0,0,0,1,0,0,0.201634777678848,4000,1
"2776","125","111","11","1",0,0,34,1,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.87640524028176,0,0
"2777","125","111","11","1",0,0,35,0,1,1,1,5,3,0,1,1,0,1,1,0,0,1,0,1,1,1,-0.674472933847275,0,0
"2778","125","111","11","1",0,0,48,0,1,2,2,7,6,0,1,1,1,0,1,0,0,0,1,1,0,0,0.321302385461004,0,0
"2779","125","111","11","1",0,0,63,0,0,4,3,8,3,0,1,1,1,1,1,0,0,1,0,1,1,0,-0.813723849601584,0,0
"2780","125","111","11","1",1,1,68,0,0,2,2,4,4,0,1,1,1,1,1,1,0,1,0,1,0,0,-0.813709469716402,0,0
"2781","125","111","11","1",1,0,56,1,0,2,1,6,5,0,1,1,1,0,0,0,0,0,0,1,0,0,0.800547176291,0,0
"2786","124","111","11","1",0,0,46,0,0,1,2,8,3,0,1,1,0,0,0,0,0,1,0,1,0,1,0.46059545715802,0,0
"2787","124","111","11","1",0,0,40,1,0,1,1,7,5,0,1,1,1,0,0,0,0,1,0,1,1,0,-0.059559818509529,0,0
"2788","124","111","11","1",0,0,65,0,0,2,2,7,5,0,0,0,0,0,0,0,0,0,1,1,1,0,0.476539638055725,0,0
"2789","124","111","11","1",0,0,48,0,1,2,1,8,5,0,1,1,1,1,1,0,0,0,1,1,1,0,-0.543586999356525,0,0
"2790","124","111","11","1",0,0,39,0,1,1,1,8,2,0,0,0,1,1,0,1,0,0,0,1,0,0,-0.0643278286413472,5000,1
"2791","124","111","11","1",0,0,42,0,0,1,1,6,1,0,1,1,1,1,1,1,1,1,0,1,1,0,-1.27243602138364,0,0
"2792","124","111","11","1",0,0,48,1,0,1,2,4,6,0,1,1,1,1,1,0,0,0,0,1,1,0,-0.334521214714295,0,0
"2793","124","111","11","1",0,0,45,0,1,1,1,5,3,0,1,1,0,0,0,0,0,0,0,1,1,0,0.685605422697955,0,0
"2794","124","111","11","1",0,0,55,0,1,2,1,5,4,0,1,1,1,1,0,0,0,1,0,1,0,0,-0.162640483500578,0,0
"2795","124","111","11","1",1,0,39,0,0,1,1,8,4,0,1,1,1,1,0,1,0,1,0,1,1,1,-1.05114651400776,0,0
"2796","124","111","11","1",1,0,68,0,1,3,1,6,3,0,1,1,1,1,1,1,0,1,1,1,0,0,-1.02277525435863,0,0
"2797","124","111","11","1",1,0,45,0,1,2,1,9,4,0,1,1,1,1,0,1,0,1,0,1,0,0,-0.543530463528636,0,0
"2798","124","111","11","1",0,0,58,0,0,1,2,6,5,0,1,1,0,1,0,0,0,0,0,1,0,0,0.582524757706905,0,0
"2799","124","111","11","1",0,0,54,0,0,1,3,7,2,0,1,1,1,1,0,1,0,1,0,1,1,0,-0.924434823441876,0,0
"2800","124","111","11","1",0,0,42,1,0,2,2,11,2,0,1,1,1,0,0,1,0,1,0,1,1,0,-0.440449798537587,0,0
"2801","123","111","11","1",0,0,29,0,1,1,1,4,2,0,1,1,1,1,0,0,0,1,1,1,0,0,-0.371706268142808,0,0
"2803","123","111","11","1",0,0,65,0,1,2,2,5,5,0,1,1,1,0,0,0,0,1,0,1,0,0,0.321344541403711,0,0
"2804","123","111","11","1",0,0,55,0,0,2,3,7,3,0,1,1,0,0,0,0,0,0,0,1,0,0,1.06650978261119,0,0
"2805","123","111","11","1",0,0,54,0,1,3,1,10,3,0,1,1,1,1,1,1,0,1,1,1,1,0,-1.40367961427187,0,0
"2806","123","111","11","1",0,0,49,0,1,1,3,7,4,0,1,1,0,1,1,0,0,1,0,1,0,0,-0.16685688336815,0,0
"2808","127","111","11","1",1,0,38,1,0,0,1,3,3,0,1,1,0,1,0,1,0,1,0,0,1,0,-0.467672399537876,0,0
"2809","127","111","11","1",0,0,62,0,0,1,1,3,5,0,1,1,1,0,0,0,0,0,0,1,1,0,0.41964281637776,0,0
"2810","127","111","11","1",0,0,36,1,1,1,1,3,2,0,1,1,1,1,0,0,0,0,0,0,1,0,0.126457609057276,0,0
"2811","127","111","11","1",0,0,38,0,1,1,1,4,2,0,1,1,0,1,0,0,0,1,0,1,1,1,-0.404293927659509,0,0
